account_id,account_name,industry,annual_revenue,billing_state,billing_country,created_date,updated_at
ACC30506018,Corp1507 Inc,Energy,1813212.0,IL,US,2025-05-11T07:38:33.123999,2025-12-12T07:38:33.124007
ACC65547599,Corp1508 Inc,Logistics,320236.09,IN,US,2022-09-21T07:38:33.124031,2026-05-02T07:38:33.124038
ACC25219051,Corp1509 Inc,Construction,5152848.17,CA,US,2023-07-07T07:38:33.124059,2025-12-24T07:38:33.124064
ACC61286533,Corp1510 Inc,Healthcare,27354.1,AZ,US,2023-09-15T07:38:33.124083,2025-12-17T07:38:33.124089
ACC78632064,Corp1511 Inc,Retail,182167.36,CO,US,2022-11-13T07:38:33.124109,2026-02-07T07:38:33.124114
ACC32260430,Corp1512 Inc,Technology,63981.89,FL,US,2023-02-21T07:38:33.124132,2026-02-17T07:38:33.124137
ACC11937845,Corp1513 Inc,Financial Services,10000.0,CA,US,2023-06-20T07:38:33.124157,2025-12-19T07:38:33.124164
ACC97246204,Corp1514 Inc,Retail,227439.29,GA,US,2023-08-06T07:38:33.124193,2026-04-06T07:38:33.124201
ACC97454602,Corp1515 Inc,Manufacturing,210345.14,CO,US,2025-08-26T07:38:33.124226,2025-12-15T07:38:33.124232
ACC89269618,Corp1516 Inc,Manufacturing,5536646.15,TN,US,2024-01-01T07:38:33.124254,2026-04-17T07:38:33.124260
ACC24401293,Corp1517 Inc,Education,947538.99,TX,US,2024-01-15T07:38:33.124282,2026-02-18T07:38:33.124288
ACC77939742,Corp1518 Inc,Energy,34600.6,TX,US,2023-11-18T07:38:33.124309,2026-02-22T07:38:33.124314
ACC68627484,Corp1519 Inc,Logistics,10942721.97,MN,US,2025-12-02T07:38:33.124335,2025-10-29T07:38:33.124342
ACC57555059,Corp1520 Inc,Technology,3085015.97,CO,US,2024-01-15T07:38:33.124368,2026-01-16T07:38:33.124374
ACC81244812,Corp1521 Inc,Real Estate,859576.76,WA,US,2025-04-01T07:38:33.124394,2026-02-03T07:38:33.124400
ACC69565829,Corp1522 Inc,Construction,170592.3,TN,US,2022-10-26T07:38:33.124421,2025-12-25T07:38:33.124427
ACC49338032,Corp1523 Inc,Real Estate,39384.26,AZ,US,2022-08-02T07:38:33.124447,2026-05-02T07:38:33.124453
ACC16760643,Corp1524 Inc,Construction,127463.64,MN,US,2022-05-23T07:38:33.124475,2026-05-03T07:38:33.124481
ACC30060857,Corp1525 Inc,Construction,2367860.21,NY,US,2023-12-04T07:38:33.124502,2026-02-23T07:38:33.124508
ACC29615353,Corp1526 Inc,Technology,11630861.67,CA,US,2026-02-23T07:38:33.124533,2025-12-13T07:38:33.124539
ACC65829209,Corp1527 Inc,Construction,5876589.04,IN,US,2024-09-30T07:38:33.124560,2025-11-06T07:38:33.124566
ACC86443418,Corp1528 Inc,Retail,100941.98,OH,US,2023-11-29T07:38:33.124719,2026-02-10T07:38:33.124732
ACC44504979,Corp1529 Inc,Manufacturing,28588.65,AZ,US,2023-06-12T07:38:33.124767,2025-12-10T07:38:33.124776
ACC01837878,Corp1530 Inc,Financial Services,355674.94,AZ,US,2023-12-09T07:38:33.124849,2026-02-17T07:38:33.124858
ACC70336206,Corp1531 Inc,Construction,10000.0,FL,US,2025-03-28T07:38:33.124887,2026-04-14T07:38:33.124896
ACC12974864,Corp1532 Inc,Construction,512130.85,FL,US,2024-07-06T07:38:33.124919,2025-12-09T07:38:33.124925
ACC00029098,Corp1533 Inc,Retail,199744.6,MI,US,2023-05-22T07:38:33.124951,2025-12-02T07:38:33.127714
ACC30790453,Corp1534 Inc,Logistics,105654.22,MI,US,2025-07-27T07:38:33.127794,2026-03-25T07:38:33.127802
ACC81594708,Corp1535 Inc,Logistics,11054.51,FL,US,2023-12-30T07:38:33.127826,2026-03-08T07:38:33.127833
ACC86411122,Corp1536 Inc,Logistics,749528.94,OH,US,2025-01-03T07:38:33.127856,2026-01-24T07:38:33.127863
ACC35370596,Corp1537 Inc,Real Estate,92466.19,IL,US,2023-05-28T07:38:33.127887,2026-03-31T07:38:33.127894
ACC31575837,Corp1538 Inc,Retail,25852.6,CA,US,2026-02-09T07:38:33.127919,2025-11-22T07:38:33.127927
ACC92624788,Corp1539 Inc,Healthcare,10000.0,TX,US,2025-07-02T07:38:33.127957,2026-03-26T07:38:33.127963
ACC17476796,Corp1540 Inc,Energy,253969.69,TN,US,2025-10-23T07:38:33.127990,2026-01-19T07:38:33.127998
ACC47722674,Corp1541 Inc,Technology,9290502.44,NY,US,2023-03-05T07:38:33.128022,2025-12-28T07:38:33.128029
ACC31047608,Corp1542 Inc,Energy,7441019.52,AZ,US,2024-02-12T07:38:33.128054,2026-03-12T07:38:33.128061
ACC82713993,Corp1543 Inc,Education,107560.36,MI,US,2025-06-22T07:38:33.128081,2026-03-07T07:38:33.128086
ACC62880887,Corp1544 Inc,Healthcare,80464.86,MI,US,2025-11-24T07:38:33.128107,2025-11-12T07:38:33.128113
ACC84550492,Corp1545 Inc,Retail,685256.51,MN,US,2022-07-12T07:38:33.128136,2026-02-11T07:38:33.128142
ACC24825306,Corp1546 Inc,Manufacturing,36432.96,NC,US,2023-03-10T07:38:33.128165,2026-04-17T07:38:33.128171
ACC06786251,Corp1547 Inc,Logistics,490697.83,MI,US,2023-05-31T07:38:33.128195,2025-11-26T07:38:33.128206
ACC25365957,Corp1548 Inc,Energy,1241909.36,CA,US,2024-07-27T07:38:33.128227,2026-02-23T07:38:33.128232
ACC47818622,Corp1549 Inc,Healthcare,3121631.84,CO,US,2022-12-06T07:38:33.128249,2025-12-27T07:38:33.128254
ACC73229865,Corp1550 Inc,Financial Services,219628.3,MI,US,2024-12-18T07:38:33.128273,2026-03-15T07:38:33.128278
ACC51996438,Corp1551 Inc,Energy,178555.1,NY,US,2025-04-26T07:38:33.128296,2026-01-02T07:38:33.128301
ACC89752101,Corp1552 Inc,Financial Services,46352.7,NY,US,2025-04-20T07:38:33.128317,2026-05-14T07:38:33.128322
ACC06341956,Corp1553 Inc,Education,51340.71,MN,US,2022-06-29T07:38:33.128342,2026-01-11T07:38:33.128348
ACC71581300,Corp1554 Inc,Manufacturing,170594.08,MN,US,2023-03-09T07:38:33.128371,2026-03-01T07:38:33.128378
ACC96605044,Corp1555 Inc,Education,559462.07,IN,US,2025-07-05T07:38:33.128400,2026-03-26T07:38:33.128406
ACC34936007,Corp1556 Inc,Technology,1668055.7,NC,US,2024-01-08T07:38:33.128429,2026-03-29T07:38:33.128435
ACC08237383,Corp1557 Inc,Technology,53833.01,GA,US,2023-11-10T07:38:33.128454,2025-11-24T07:38:33.128459
ACC32093387,Corp1558 Inc,Manufacturing,5311459.09,IL,US,2026-04-11T07:38:33.128479,2026-01-20T07:38:33.128484
ACC51695745,Corp1559 Inc,Technology,156022.08,OH,US,2023-02-19T07:38:33.128507,2025-11-01T07:38:33.128512
ACC14253754,Corp1560 Inc,Construction,257111.57,WA,US,2023-09-17T07:38:33.128529,2025-10-26T07:38:33.128534
ACC02458549,Corp1561 Inc,Logistics,60208.97,AZ,US,2022-11-03T07:38:33.128550,2026-04-26T07:38:33.128555
ACC33514043,Corp1562 Inc,Energy,10000.0,NY,US,2025-07-29T07:38:33.128573,2026-05-09T07:38:33.128577
ACC91873865,Corp1563 Inc,Financial Services,1572364.02,GA,US,2026-03-15T07:38:33.130654,2026-02-26T07:38:33.130666
ACC95098310,Corp1564 Inc,Logistics,1171373.79,OH,US,2024-05-27T07:38:33.130695,2026-01-04T07:38:33.130702
ACC39447612,Corp1565 Inc,Energy,152870.26,FL,US,2025-11-13T07:38:33.130727,2026-04-20T07:38:33.130732
ACC57610741,Corp1566 Inc,Retail,306809.23,FL,US,2025-05-16T07:38:33.130750,2026-04-08T07:38:33.130755
ACC64500798,Corp1567 Inc,Real Estate,753043.62,IL,US,2025-07-18T07:38:33.130772,2026-04-18T07:38:33.130777
ACC83248371,Corp1568 Inc,Energy,11788.84,FL,US,2025-07-30T07:38:33.130796,2026-02-10T07:38:33.130801
ACC40590627,Corp1569 Inc,Real Estate,93143.32,GA,US,2024-09-28T07:38:33.130824,2026-05-01T07:38:33.130830
ACC42184115,Corp1570 Inc,Real Estate,1313924.95,MN,US,2024-09-18T07:38:33.130849,2026-05-13T07:38:33.130854
ACC04695124,Corp1571 Inc,Healthcare,21838.31,FL,US,2023-12-07T07:38:33.130871,2026-04-26T07:38:33.130877
ACC39973403,Corp1572 Inc,Education,482683.22,IN,US,2022-05-16T07:38:33.130895,2025-11-03T07:38:33.130901
ACC90596881,Corp1573 Inc,Healthcare,17797.91,OH,US,2025-03-30T07:38:33.130989,2026-01-25T07:38:33.130997
ACC08728705,Corp1574 Inc,Manufacturing,682051.17,CA,US,2026-02-06T07:38:33.131018,2026-01-16T07:38:33.131024
ACC04309279,Corp1575 Inc,Healthcare,249875.24,MN,US,2023-06-17T07:38:33.131045,2025-12-19T07:38:33.131051
ACC75328154,Corp1576 Inc,Energy,10611.95,MI,US,2023-01-27T07:38:33.131071,2026-03-21T07:38:33.131077
ACC84129747,Corp1577 Inc,Energy,2756517.62,AZ,US,2023-05-26T07:38:33.131102,2026-04-08T07:38:33.131109
ACC92352770,Corp1578 Inc,Real Estate,61748.0,CA,US,2025-06-04T07:38:33.131130,2026-02-13T07:38:33.131136
ACC76460828,Corp1579 Inc,Real Estate,53076.8,NC,US,2024-11-06T07:38:33.131159,2025-12-31T07:38:33.131166
ACC78394089,Corp1580 Inc,Construction,400768.16,CA,US,2023-11-17T07:38:33.131191,2026-01-20T07:38:33.131198
ACC15998955,Corp1581 Inc,Financial Services,2669160.87,OH,US,2025-01-03T07:38:33.131225,2026-02-06T07:38:33.131236
ACC97684103,Corp1582 Inc,Logistics,35184.34,CO,US,2023-10-18T07:38:33.131259,2026-03-05T07:38:33.131264
ACC73430915,Corp1583 Inc,Technology,303567.63,WA,US,2026-02-04T07:38:33.131281,2025-12-27T07:38:33.131285
ACC99306309,Corp1584 Inc,Healthcare,632624.93,MN,US,2024-12-22T07:38:33.131303,2026-04-19T07:38:33.131307
ACC99453661,Corp1585 Inc,Retail,1073259.9,TN,US,2023-10-16T07:38:33.131326,2025-11-21T07:38:33.131331
ACC36164693,Corp1586 Inc,Retail,381888.18,TN,US,2025-10-26T07:38:33.131349,2025-11-21T07:38:33.131355
ACC10014375,Corp1587 Inc,Technology,128790.76,CA,US,2025-05-26T07:38:33.131373,2026-01-28T07:38:33.131378
ACC76033899,Corp1588 Inc,Real Estate,51267.87,AZ,US,2022-08-13T07:38:33.131397,2025-11-20T07:38:33.131402
ACC62660294,Corp1589 Inc,Logistics,318789.97,TN,US,2025-03-19T07:38:33.131644,2026-04-11T07:38:33.131657
ACC45975302,Corp1590 Inc,Healthcare,31436.41,CA,US,2026-03-26T07:38:33.131693,2026-02-03T07:38:33.131700
ACC26237281,Corp1591 Inc,Retail,10000.0,OH,US,2025-07-30T07:38:33.131722,2026-05-06T07:38:33.131728
ACC84567056,Corp1592 Inc,Healthcare,642498.4,NY,US,2022-08-14T07:38:33.131748,2026-02-17T07:38:33.131755
ACC86153796,Corp1593 Inc,Real Estate,1636171.6,FL,US,2026-01-11T07:38:33.131775,2026-02-11T07:38:33.131780
ACC30449005,Corp1594 Inc,Education,10000.0,CA,US,2025-11-15T07:38:33.131801,2025-12-26T07:38:33.131807
ACC34278956,Corp1595 Inc,Financial Services,35615.58,TN,US,2025-01-23T07:38:33.131827,2025-11-26T07:38:33.131834
ACC18369803,Corp1596 Inc,Logistics,925702.81,GA,US,2025-05-28T07:38:33.131854,2026-02-18T07:38:33.131860
ACC32680232,Corp1597 Inc,Construction,16436104.05,FL,US,2024-09-06T07:38:33.131879,2026-04-17T07:38:33.131885
ACC42566572,Corp1598 Inc,Manufacturing,279732.04,IL,US,2024-06-06T07:38:33.131909,2026-04-20T07:38:33.131914
ACC07008463,Corp1599 Inc,Technology,62567.05,IN,US,2023-04-03T07:38:33.131935,2025-12-23T07:38:33.131940
ACC95219032,Corp1600 Inc,Financial Services,186131.21,WA,US,2026-04-01T07:38:33.131959,2026-03-03T07:38:33.131965
ACC83993857,Corp1601 Inc,Education,4196464.06,NC,US,2024-06-21T07:38:33.131986,2025-12-21T07:38:33.131992
ACC80554109,Corp1602 Inc,Manufacturing,73723.11,GA,US,2022-07-10T07:38:33.132012,2026-03-30T07:38:33.132018
ACC78135044,Corp1603 Inc,Technology,54263.98,TN,US,2022-12-11T07:38:33.132038,2026-04-12T07:38:33.132043
ACC04031751,Corp1604 Inc,Construction,102182.22,TN,US,2025-05-05T07:38:33.132063,2026-04-19T07:38:33.132068
ACC66609515,Corp1605 Inc,Logistics,39868.54,TN,US,2026-04-06T07:38:33.132088,2025-11-20T07:38:33.132093
ACC30114535,Corp1606 Inc,Energy,342950.24,MN,US,2024-07-13T07:38:33.132113,2025-12-20T07:38:33.132119
ACC76470500,Corp1607 Inc,Real Estate,6916060.8,MN,US,2024-12-16T07:38:33.132138,2026-01-12T07:38:33.132144
ACC58625395,Corp1608 Inc,Energy,512040.27,NC,US,2025-04-26T07:38:33.132163,2026-01-04T07:38:33.132169
ACC29300517,Corp1609 Inc,Financial Services,161990.5,CA,US,2025-12-25T07:38:33.132189,2026-03-30T07:38:33.132195
ACC56568261,Corp1610 Inc,Retail,149698.34,TX,US,2024-09-23T07:38:33.132214,2026-03-04T07:38:33.132219
ACC42217514,Corp1611 Inc,Real Estate,11773.64,WA,US,2022-11-28T07:38:33.132243,2025-11-14T07:38:33.132249
ACC10160020,Corp1612 Inc,Financial Services,1569424.51,NY,US,2025-07-20T07:38:33.132269,2026-04-11T07:38:33.132275
ACC74818270,Corp1613 Inc,Financial Services,229653.2,MI,US,2025-10-05T07:38:33.132295,2026-01-28T07:38:33.132300
ACC30216837,Corp1614 Inc,Manufacturing,187032.97,MN,US,2023-10-26T07:38:33.132319,2026-01-18T07:38:33.132325
ACC43562766,Corp1615 Inc,Energy,50000000.0,TX,US,2023-12-15T07:38:33.132345,2025-11-21T07:38:33.132350
ACC86743681,Corp1616 Inc,Education,487724.42,NY,US,2025-08-13T07:38:33.132374,2026-05-07T07:38:33.132380
ACC28780315,Corp1617 Inc,Manufacturing,59660.05,TX,US,2023-12-07T07:38:33.132402,2026-01-10T07:38:33.132408
ACC00489493,Corp1618 Inc,Technology,114380.38,GA,US,2024-12-22T07:38:33.132431,2025-11-16T07:38:33.132437
ACC31583057,Corp1619 Inc,Retail,2668138.03,IL,US,2022-08-10T07:38:33.132456,2026-05-05T07:38:33.132462
ACC44966124,Corp1620 Inc,Technology,336563.06,IL,US,2022-08-28T07:38:33.132482,2025-12-11T07:38:33.132488
ACC34111812,Corp1621 Inc,Financial Services,15115.02,IL,US,2025-01-26T07:38:33.132508,2026-01-29T07:38:33.132514
ACC69795361,Corp1622 Inc,Education,1686992.42,CO,US,2023-05-29T07:38:33.132534,2025-12-03T07:38:33.132540
ACC80795606,Corp1623 Inc,Construction,70524.24,FL,US,2022-09-13T07:38:33.132560,2026-03-14T07:38:33.132565
ACC79765325,Corp1624 Inc,Manufacturing,11371213.09,MN,US,2025-07-14T07:38:33.132602,2025-11-11T07:38:33.132609
ACC99991305,Corp1625 Inc,Manufacturing,2327013.24,NY,US,2024-10-28T07:38:33.132634,2026-03-24T07:38:33.132639
ACC90607364,Corp1626 Inc,Technology,109683.72,OH,US,2024-10-15T07:38:33.132659,2026-02-09T07:38:33.132665
ACC87366474,Corp1627 Inc,Retail,3478225.21,TN,US,2022-09-21T07:38:33.132686,2026-02-18T07:38:33.132692
ACC93234839,Corp1628 Inc,Energy,307340.34,AZ,US,2023-06-20T07:38:33.132712,2026-02-06T07:38:33.132717
ACC90220335,Corp1629 Inc,Technology,1477035.14,WA,US,2024-06-03T07:38:33.132737,2025-12-07T07:38:33.132743
ACC93037539,Corp1630 Inc,Energy,707480.7,GA,US,2024-01-22T07:38:33.132763,2026-02-26T07:38:33.132769
ACC81824913,Corp1631 Inc,Energy,49379.31,TX,US,2024-10-17T07:38:33.132789,2026-03-29T07:38:33.132794
ACC39299652,Corp1632 Inc,Financial Services,74079.96,GA,US,2025-08-19T07:38:33.132816,2026-02-26T07:38:33.132826
ACC78284464,Corp1633 Inc,Healthcare,2105201.27,MN,US,2022-06-20T07:38:33.132851,2026-05-10T07:38:33.132857
ACC06745319,Corp1634 Inc,Healthcare,137372.2,OH,US,2023-03-17T07:38:33.132876,2026-01-20T07:38:33.132881
ACC09213928,Corp1635 Inc,Construction,119695.11,MN,US,2023-06-14T07:38:33.132898,2026-01-17T07:38:33.132903
ACC28660461,Corp1636 Inc,Technology,39725.75,TN,US,2023-04-27T07:38:33.132920,2026-01-29T07:38:33.132925
ACC78824454,Corp1637 Inc,Real Estate,626057.9,GA,US,2025-03-25T07:38:33.132946,2026-03-26T07:38:33.132951
ACC41960778,Corp1638 Inc,Logistics,16602267.47,MN,US,2023-04-11T07:38:33.132972,2026-04-28T07:38:33.132978
ACC09359094,Corp1639 Inc,Financial Services,31727.34,TN,US,2025-07-26T07:38:33.132996,2026-04-28T07:38:33.133001
ACC33691039,Corp1640 Inc,Healthcare,281655.2,AZ,US,2025-01-24T07:38:33.133017,2025-10-31T07:38:33.133022
ACC38641013,Corp1641 Inc,Real Estate,4521892.28,OH,US,2025-06-03T07:38:33.133041,2026-01-02T07:38:33.133046
ACC71761787,Corp1642 Inc,Real Estate,228826.01,FL,US,2024-03-11T07:38:33.133062,2025-12-08T07:38:33.133067
ACC38622167,Corp1643 Inc,Logistics,663141.45,NY,US,2022-10-31T07:38:33.133083,2026-03-27T07:38:33.133087
ACC86128687,Corp1644 Inc,Manufacturing,32055.14,AZ,US,2024-04-19T07:38:33.133103,2026-03-18T07:38:33.133108
ACC14030395,Corp1645 Inc,Logistics,631980.74,CA,US,2023-06-02T07:38:33.133123,2026-03-28T07:38:33.133128
ACC34978810,Corp1646 Inc,Technology,184556.6,NC,US,2025-08-02T07:38:33.133143,2026-04-05T07:38:33.133148
ACC33885855,Corp1647 Inc,Financial Services,1926971.18,TN,US,2025-10-13T07:38:33.133164,2026-01-08T07:38:33.133169
ACC68472874,Corp1648 Inc,Real Estate,2884240.32,NC,US,2024-10-24T07:38:33.133186,2026-04-11T07:38:33.133191
ACC19999117,Corp1649 Inc,Technology,47637331.36,IN,US,2025-09-09T07:38:33.133212,2025-11-02T07:38:33.133218
ACC62156718,Corp1650 Inc,Financial Services,855350.28,FL,US,2024-04-20T07:38:33.133239,2026-01-31T07:38:33.133245
ACC01893303,Corp1651 Inc,Logistics,514830.31,CO,US,2024-11-29T07:38:33.133262,2026-04-27T07:38:33.133266
ACC81037280,Corp1652 Inc,Real Estate,395841.28,NY,US,2023-02-25T07:38:33.133283,2026-02-25T07:38:33.133288
ACC76306234,Corp1653 Inc,Technology,132411.19,MI,US,2024-09-04T07:38:33.133304,2025-11-26T07:38:33.133309
ACC35763324,Corp1654 Inc,Real Estate,528061.32,OH,US,2024-11-16T07:38:33.133332,2025-12-20T07:38:33.133338
ACC01600920,Corp1655 Inc,Real Estate,148627.31,OH,US,2023-11-19T07:38:33.133357,2026-03-06T07:38:33.133362
ACC09075235,Corp1656 Inc,Real Estate,375841.18,AZ,US,2025-04-01T07:38:33.133381,2026-04-29T07:38:33.133386
ACC40124106,Corp1657 Inc,Logistics,3742240.56,TX,US,2025-07-10T07:38:33.133409,2025-11-09T07:38:33.133414
ACC61022796,Corp1658 Inc,Logistics,35843.41,MI,US,2023-02-09T07:38:33.133432,2025-11-30T07:38:33.133437
ACC40940482,Corp1659 Inc,Energy,2622810.79,AZ,US,2025-03-31T07:38:33.133456,2026-04-11T07:38:33.133461
ACC43743556,Corp1660 Inc,Education,3738631.28,GA,US,2024-04-23T07:38:33.133480,2026-03-15T07:38:33.133485
ACC89969631,Corp1661 Inc,Healthcare,211898.56,IN,US,2024-02-22T07:38:33.133504,2026-02-19T07:38:33.133509
ACC30575321,Corp1662 Inc,Financial Services,10000.0,TX,US,2022-12-31T07:38:33.133528,2026-04-27T07:38:33.133533
ACC30382267,Corp1663 Inc,Retail,79567.1,NC,US,2026-03-31T07:38:33.133551,2025-11-13T07:38:33.133556
ACC01943574,Corp1664 Inc,Retail,3591171.73,WA,US,2023-10-10T07:38:33.133575,2025-12-14T07:38:33.133580
ACC43942849,Corp1665 Inc,Retail,256341.0,CO,US,2024-06-06T07:38:33.133627,2026-05-06T07:38:33.133635
ACC02321532,Corp1666 Inc,Construction,36366.22,WA,US,2025-03-29T07:38:33.133659,2026-01-16T07:38:33.133665
ACC41661622,Corp1667 Inc,Real Estate,97777.54,WA,US,2023-09-03T07:38:33.133694,2025-11-11T07:38:33.133701
ACC03154642,Corp1668 Inc,Healthcare,1441565.24,CO,US,2024-07-10T07:38:33.133722,2025-12-08T07:38:33.133728
ACC25887632,Corp1669 Inc,Construction,800880.59,NY,US,2024-08-11T07:38:33.133751,2026-02-19T07:38:33.133758
ACC78922777,Corp1670 Inc,Retail,166397.67,WA,US,2025-08-09T07:38:33.133786,2026-02-02T07:38:33.133793
ACC56268925,Corp1671 Inc,Retail,128843.17,NY,US,2023-01-23T07:38:33.133821,2026-03-06T07:38:33.133829
ACC82566510,Corp1672 Inc,Real Estate,122575.65,MI,US,2023-12-06T07:38:33.133852,2026-04-12T07:38:33.133858
ACC64996575,Corp1673 Inc,Retail,42411.7,TX,US,2024-11-20T07:38:33.133878,2026-04-04T07:38:33.133884
ACC10851614,Corp1674 Inc,Technology,6788573.43,NC,US,2024-06-14T07:38:33.133909,2026-02-26T07:38:33.133915
ACC85167345,Corp1675 Inc,Financial Services,140837.08,CA,US,2024-11-30T07:38:33.133941,2026-05-12T07:38:33.133946
ACC02439165,Corp1676 Inc,Technology,3061198.43,FL,US,2024-04-16T07:38:33.133969,2026-04-17T07:38:33.133975
ACC11748855,Corp1677 Inc,Manufacturing,5624440.89,OH,US,2023-01-08T07:38:33.133996,2026-02-17T07:38:33.134001
ACC68954896,Corp1678 Inc,Healthcare,1976072.4,IL,US,2024-04-06T07:38:33.134156,2025-12-24T07:38:33.134166
ACC22330253,Corp1679 Inc,Manufacturing,113182.79,IL,US,2025-04-04T07:38:33.134189,2026-03-27T07:38:33.134194
ACC81618141,Corp1680 Inc,Construction,601667.46,NY,US,2022-08-10T07:38:33.134211,2026-04-17T07:38:33.134216
ACC02455683,Corp1681 Inc,Education,255661.3,CO,US,2026-02-16T07:38:33.134232,2026-05-06T07:38:33.134237
ACC59937183,Corp1682 Inc,Energy,44028.67,CA,US,2025-06-05T07:38:33.134253,2025-11-28T07:38:33.134257
ACC06480293,Corp1683 Inc,Real Estate,513352.78,CA,US,2025-06-01T07:38:33.134274,2026-03-17T07:38:33.134278
ACC57301594,Corp1684 Inc,Real Estate,25385.17,FL,US,2023-10-09T07:38:33.134294,2025-11-03T07:38:33.134298
ACC38912517,Corp1685 Inc,Technology,2885932.93,FL,US,2026-03-12T07:38:33.134314,2026-04-10T07:38:33.134319
ACC35120014,Corp1686 Inc,Logistics,105954.54,TX,US,2022-05-28T07:38:33.134339,2026-04-13T07:38:33.134345
ACC64490814,Corp1687 Inc,Energy,401241.72,OH,US,2024-07-08T07:38:33.134363,2026-03-12T07:38:33.134368
ACC80230912,Corp1688 Inc,Energy,472869.98,MI,US,2024-11-01T07:38:33.134386,2026-01-10T07:38:33.134391
ACC10297054,Corp1689 Inc,Energy,159881.8,AZ,US,2026-03-12T07:38:33.134409,2026-04-21T07:38:33.134415
ACC41172808,Corp1690 Inc,Construction,867514.58,MN,US,2024-10-31T07:38:33.134433,2025-11-26T07:38:33.134439
ACC84719663,Corp1691 Inc,Retail,103797.04,GA,US,2025-09-10T07:38:33.134457,2025-12-06T07:38:33.134462
ACC76890355,Corp1692 Inc,Logistics,1532781.47,FL,US,2022-06-27T07:38:33.134487,2026-01-14T07:38:33.134493
ACC63801585,Corp1693 Inc,Real Estate,18179.33,GA,US,2024-01-28T07:38:33.134511,2025-11-01T07:38:33.134516
ACC57971221,Corp1694 Inc,Energy,345503.88,AZ,US,2025-11-09T07:38:33.134535,2026-03-28T07:38:33.134540
ACC00914523,Corp1695 Inc,Education,12966219.04,GA,US,2022-11-04T07:38:33.134558,2026-05-02T07:38:33.134563
ACC68840820,Corp1696 Inc,Manufacturing,36291.45,WA,US,2025-06-09T07:38:33.135169,2026-02-13T07:38:33.135182
ACC19661387,Corp1697 Inc,Logistics,69182.97,TX,US,2025-04-26T07:38:33.135213,2026-03-31T07:38:33.135220
ACC14322413,Corp1698 Inc,Retail,749990.41,FL,US,2025-06-23T07:38:33.135240,2026-04-16T07:38:33.135245
ACC33385681,Corp1699 Inc,Manufacturing,384294.15,TN,US,2026-04-11T07:38:33.135263,2025-11-18T07:38:33.135269
ACC51924905,Corp1700 Inc,Education,541046.33,NC,US,2023-06-08T07:38:33.135291,2025-12-12T07:38:33.135296
ACC53201863,Corp1701 Inc,Education,713811.54,IN,US,2024-04-29T07:38:33.135315,2026-04-26T07:38:33.135321
ACC68164693,Corp1702 Inc,Manufacturing,954977.38,FL,US,2022-12-07T07:38:33.135339,2025-11-06T07:38:33.135345
ACC32194713,Corp1703 Inc,Financial Services,2469187.44,CA,US,2023-12-10T07:38:33.135364,2026-04-24T07:38:33.135370
ACC83081659,Corp1704 Inc,Financial Services,609038.84,WA,US,2024-09-06T07:38:33.135390,2026-04-15T07:38:33.135395
ACC09972137,Corp1705 Inc,Energy,165625.53,GA,US,2024-12-24T07:38:33.135414,2026-01-23T07:38:33.135419
ACC26861627,Corp1706 Inc,Financial Services,1030080.39,CA,US,2023-11-13T07:38:33.135437,2026-02-07T07:38:33.135442
ACC06606317,Corp1707 Inc,Manufacturing,11992162.51,IN,US,2023-04-08T07:38:33.135460,2025-11-01T07:38:33.135465
ACC80582806,Corp1708 Inc,Financial Services,205814.9,CO,US,2025-06-08T07:38:33.135483,2026-04-20T07:38:33.135488
ACC91075913,Corp1709 Inc,Financial Services,38213.4,CO,US,2023-11-05T07:38:33.135505,2025-12-26T07:38:33.135516
ACC44481552,Corp1710 Inc,Education,2456286.8,CA,US,2024-02-07T07:38:33.135535,2026-02-24T07:38:33.135540
ACC97860355,Corp1711 Inc,Logistics,210920.73,NC,US,2022-09-15T07:38:33.135558,2025-12-31T07:38:33.135563
ACC48579628,Corp1712 Inc,Retail,10000.0,AZ,US,2025-08-14T07:38:33.135581,2025-12-13T07:38:33.135604
ACC41216741,Corp1713 Inc,Healthcare,1461309.27,NY,US,2025-04-05T07:38:33.136307,2026-05-10T07:38:33.136321
ACC30265717,Corp1714 Inc,Education,91981.58,MN,US,2023-02-06T07:38:33.136353,2025-10-29T07:38:33.136361
ACC88084846,Corp1715 Inc,Energy,223895.22,IL,US,2023-01-22T07:38:33.136394,2025-11-19T07:38:33.136401
ACC56517024,Corp1716 Inc,Construction,521237.29,CA,US,2022-06-05T07:38:33.136425,2025-11-05T07:38:33.136431
ACC10097513,Corp1717 Inc,Healthcare,392777.81,CA,US,2024-06-25T07:38:33.136455,2025-12-04T07:38:33.136466
ACC08288503,Corp1718 Inc,Financial Services,1108927.22,MN,US,2023-12-11T07:38:33.136496,2025-12-08T07:38:33.136503
ACC17704548,Corp1719 Inc,Construction,112311.02,MN,US,2024-12-01T07:38:33.136528,2026-03-17T07:38:33.136535
ACC15885868,Corp1720 Inc,Manufacturing,748788.31,NY,US,2023-07-29T07:38:33.136559,2026-01-30T07:38:33.136566
ACC90316588,Corp1721 Inc,Construction,159676.74,FL,US,2024-01-21T07:38:33.137067,2026-01-18T07:38:33.137080
ACC14370015,Corp1722 Inc,Financial Services,1175990.07,NY,US,2025-01-07T07:38:33.137112,2025-11-12T07:38:33.137120
ACC60559317,Corp1723 Inc,Healthcare,918718.43,MI,US,2023-08-12T07:38:33.137145,2026-02-20T07:38:33.137151
